TimeUTC;TimeDK;RegionName;ConsumerCategory3;ConsumerCategory2;ConsumptionkWh
2024-05-27 21:00:00;2024-05-27 23:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;41331,950000
2024-05-27 20:00:00;2024-05-27 22:00:00;Region Hovedstaden;Privat;Privat;235672,079000
2024-05-27 20:00:00;2024-05-27 22:00:00;Region Hovedstaden;Erhverv;Erhverv;470092,870000
2024-05-27 20:00:00;2024-05-27 22:00:00;Region Midtjylland;Privat;Privat;206672,283000
2024-05-27 20:00:00;2024-05-27 22:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;83097,464000
2024-05-27 20:00:00;2024-05-27 22:00:00;Region Nordjylland;Privat;Privat;97374,096000
2024-05-27 20:00:00;2024-05-27 22:00:00;Region Midtjylland;Erhverv;Erhverv;557694,244000
2024-05-27 20:00:00;2024-05-27 22:00:00;Region Sjælland;Privat;Privat;140394,711000
2024-05-27 20:00:00;2024-05-27 22:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;47909,151000
2024-05-27 20:00:00;2024-05-27 22:00:00;Region Syddanmark;Privat;Privat;191231,582000
2024-05-27 20:00:00;2024-05-27 22:00:00;Region Nordjylland;Erhverv;Erhverv;275935,229000
2024-05-27 20:00:00;2024-05-27 22:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;22839,567000
2024-05-27 20:00:00;2024-05-27 22:00:00;Region Sjælland;Erhverv;Erhverv;281717,473000
2024-05-27 20:00:00;2024-05-27 22:00:00;Region Sjælland;Offentlige foretagender;Erhverv;32660,411000
2024-05-27 20:00:00;2024-05-27 22:00:00;Region Syddanmark;Erhverv;Erhverv;590132,407000
2024-05-27 20:00:00;2024-05-27 22:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;42992,431000
2024-05-27 19:00:00;2024-05-27 21:00:00;Region Hovedstaden;Privat;Privat;257137,532000
2024-05-27 19:00:00;2024-05-27 21:00:00;Region Hovedstaden;Erhverv;Erhverv;492455,026000
2024-05-27 19:00:00;2024-05-27 21:00:00;Region Midtjylland;Privat;Privat;221411,453000
2024-05-27 19:00:00;2024-05-27 21:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;81220,209000
2024-05-27 19:00:00;2024-05-27 21:00:00;Region Nordjylland;Privat;Privat;104047,595000
2024-05-27 19:00:00;2024-05-27 21:00:00;Region Midtjylland;Erhverv;Erhverv;565381,170000
2024-05-27 19:00:00;2024-05-27 21:00:00;Region Sjælland;Privat;Privat;150337,909000
2024-05-27 19:00:00;2024-05-27 21:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;44544,619000
2024-05-27 19:00:00;2024-05-27 21:00:00;Region Syddanmark;Privat;Privat;206428,776000
2024-05-27 19:00:00;2024-05-27 21:00:00;Region Nordjylland;Erhverv;Erhverv;276374,322000
2024-05-27 19:00:00;2024-05-27 21:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;20680,826000
2024-05-27 19:00:00;2024-05-27 21:00:00;Region Sjælland;Erhverv;Erhverv;290392,942000
2024-05-27 19:00:00;2024-05-27 21:00:00;Region Sjælland;Offentlige foretagender;Erhverv;29240,855000
2024-05-27 19:00:00;2024-05-27 21:00:00;Region Syddanmark;Erhverv;Erhverv;606946,787000
2024-05-27 19:00:00;2024-05-27 21:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;38594,370000
2024-05-27 18:00:00;2024-05-27 20:00:00;Region Hovedstaden;Privat;Privat;271270,340000
2024-05-27 18:00:00;2024-05-27 20:00:00;Region Hovedstaden;Erhverv;Erhverv;521899,998000
2024-05-27 18:00:00;2024-05-27 20:00:00;Region Midtjylland;Privat;Privat;231616,895000
2024-05-27 18:00:00;2024-05-27 20:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;83604,160000
2024-05-27 18:00:00;2024-05-27 20:00:00;Region Nordjylland;Privat;Privat;109460,662000
2024-05-27 18:00:00;2024-05-27 20:00:00;Region Midtjylland;Erhverv;Erhverv;572233,572000
2024-05-27 18:00:00;2024-05-27 20:00:00;Region Sjælland;Privat;Privat;155500,148000
2024-05-27 18:00:00;2024-05-27 20:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;46185,817000
2024-05-27 18:00:00;2024-05-27 20:00:00;Region Syddanmark;Privat;Privat;217482,823000
2024-05-27 18:00:00;2024-05-27 20:00:00;Region Nordjylland;Erhverv;Erhverv;289094,048000
2024-05-27 18:00:00;2024-05-27 20:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;21275,692000
2024-05-27 18:00:00;2024-05-27 20:00:00;Region Sjælland;Erhverv;Erhverv;298450,854000
2024-05-27 18:00:00;2024-05-27 20:00:00;Region Sjælland;Offentlige foretagender;Erhverv;29471,621000
2024-05-27 18:00:00;2024-05-27 20:00:00;Region Syddanmark;Erhverv;Erhverv;624695,478000
2024-05-27 18:00:00;2024-05-27 20:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;40056,067000
2024-05-27 17:00:00;2024-05-27 19:00:00;Region Hovedstaden;Privat;Privat;296563,505000
2024-05-27 17:00:00;2024-05-27 19:00:00;Region Hovedstaden;Erhverv;Erhverv;545452,229000
2024-05-27 17:00:00;2024-05-27 19:00:00;Region Midtjylland;Privat;Privat;249851,758000
2024-05-27 17:00:00;2024-05-27 19:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;86721,144000
2024-05-27 17:00:00;2024-05-27 19:00:00;Region Nordjylland;Privat;Privat;118727,097000
2024-05-27 17:00:00;2024-05-27 19:00:00;Region Midtjylland;Erhverv;Erhverv;595517,903000
2024-05-27 17:00:00;2024-05-27 19:00:00;Region Sjælland;Privat;Privat;166902,002000
2024-05-27 17:00:00;2024-05-27 19:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;47852,562000
2024-05-27 17:00:00;2024-05-27 19:00:00;Region Syddanmark;Privat;Privat;233029,216000
2024-05-27 17:00:00;2024-05-27 19:00:00;Region Nordjylland;Erhverv;Erhverv;298386,718000
2024-05-27 17:00:00;2024-05-27 19:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;22008,644000
2024-05-27 17:00:00;2024-05-27 19:00:00;Region Sjælland;Erhverv;Erhverv;302878,610000
2024-05-27 17:00:00;2024-05-27 19:00:00;Region Sjælland;Offentlige foretagender;Erhverv;30206,846000
2024-05-27 17:00:00;2024-05-27 19:00:00;Region Syddanmark;Erhverv;Erhverv;642795,182000
2024-05-27 17:00:00;2024-05-27 19:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;42029,481000
2024-05-27 16:00:00;2024-05-27 18:00:00;Region Hovedstaden;Privat;Privat;326979,334000
2024-05-27 16:00:00;2024-05-27 18:00:00;Region Hovedstaden;Erhverv;Erhverv;570338,649000
2024-05-27 16:00:00;2024-05-27 18:00:00;Region Midtjylland;Privat;Privat;280308,659000
2024-05-27 16:00:00;2024-05-27 18:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;89440,858000
2024-05-27 16:00:00;2024-05-27 18:00:00;Region Nordjylland;Privat;Privat;133438,091000
2024-05-27 16:00:00;2024-05-27 18:00:00;Region Midtjylland;Erhverv;Erhverv;615383,801000
2024-05-27 16:00:00;2024-05-27 18:00:00;Region Sjælland;Privat;Privat;184634,295000
2024-05-27 16:00:00;2024-05-27 18:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;49192,952000
2024-05-27 16:00:00;2024-05-27 18:00:00;Region Syddanmark;Privat;Privat;259199,050000
2024-05-27 16:00:00;2024-05-27 18:00:00;Region Nordjylland;Erhverv;Erhverv;302226,963000
2024-05-27 16:00:00;2024-05-27 18:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;22791,632000
2024-05-27 16:00:00;2024-05-27 18:00:00;Region Sjælland;Erhverv;Erhverv;312392,570000
2024-05-27 16:00:00;2024-05-27 18:00:00;Region Sjælland;Offentlige foretagender;Erhverv;30324,598000
2024-05-27 16:00:00;2024-05-27 18:00:00;Region Syddanmark;Erhverv;Erhverv;658532,460000
2024-05-27 16:00:00;2024-05-27 18:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;42736,702000
2024-05-27 15:00:00;2024-05-27 17:00:00;Region Hovedstaden;Privat;Privat;308531,724000
2024-05-27 15:00:00;2024-05-27 17:00:00;Region Hovedstaden;Erhverv;Erhverv;600423,520000
2024-05-27 15:00:00;2024-05-27 17:00:00;Region Midtjylland;Privat;Privat;281138,077000
2024-05-27 15:00:00;2024-05-27 17:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;94341,606000
2024-05-27 15:00:00;2024-05-27 17:00:00;Region Nordjylland;Privat;Privat;136265,006000
2024-05-27 15:00:00;2024-05-27 17:00:00;Region Midtjylland;Erhverv;Erhverv;654811,899000
2024-05-27 15:00:00;2024-05-27 17:00:00;Region Sjælland;Privat;Privat;183351,229000
2024-05-27 15:00:00;2024-05-27 17:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;51914,585000
2024-05-27 15:00:00;2024-05-27 17:00:00;Region Syddanmark;Privat;Privat;259569,892000
2024-05-27 15:00:00;2024-05-27 17:00:00;Region Nordjylland;Erhverv;Erhverv;312135,787000
2024-05-27 15:00:00;2024-05-27 17:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;24355,993000
2024-05-27 15:00:00;2024-05-27 17:00:00;Region Sjælland;Erhverv;Erhverv;325939,741000
2024-05-27 15:00:00;2024-05-27 17:00:00;Region Sjælland;Offentlige foretagender;Erhverv;31194,239000
2024-05-27 15:00:00;2024-05-27 17:00:00;Region Syddanmark;Erhverv;Erhverv;688200,799000
2024-05-27 15:00:00;2024-05-27 17:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;44141,066000
2024-05-27 14:00:00;2024-05-27 16:00:00;Region Hovedstaden;Privat;Privat;239948,488000
2024-05-27 14:00:00;2024-05-27 16:00:00;Region Hovedstaden;Erhverv;Erhverv;624603,117000
2024-05-27 14:00:00;2024-05-27 16:00:00;Region Midtjylland;Privat;Privat;218216,066000
2024-05-27 14:00:00;2024-05-27 16:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;105001,871000
2024-05-27 14:00:00;2024-05-27 16:00:00;Region Nordjylland;Privat;Privat;105949,523000
2024-05-27 14:00:00;2024-05-27 16:00:00;Region Midtjylland;Erhverv;Erhverv;687859,543000
2024-05-27 14:00:00;2024-05-27 16:00:00;Region Sjælland;Privat;Privat;146116,167000
2024-05-27 14:00:00;2024-05-27 16:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;57609,775000
2024-05-27 14:00:00;2024-05-27 16:00:00;Region Syddanmark;Privat;Privat;204216,036000
2024-05-27 14:00:00;2024-05-27 16:00:00;Region Nordjylland;Erhverv;Erhverv;318078,362000
2024-05-27 14:00:00;2024-05-27 16:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;26923,174000
2024-05-27 14:00:00;2024-05-27 16:00:00;Region Sjælland;Erhverv;Erhverv;332572,689000
2024-05-27 14:00:00;2024-05-27 16:00:00;Region Sjælland;Offentlige foretagender;Erhverv;33362,176000
2024-05-27 14:00:00;2024-05-27 16:00:00;Region Syddanmark;Erhverv;Erhverv;712459,233000
2024-05-27 14:00:00;2024-05-27 16:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;49076,456000
2024-05-27 13:00:00;2024-05-27 15:00:00;Region Hovedstaden;Privat;Privat;210592,144000
2024-05-27 13:00:00;2024-05-27 15:00:00;Region Hovedstaden;Erhverv;Erhverv;641280,489000
2024-05-27 13:00:00;2024-05-27 15:00:00;Region Midtjylland;Privat;Privat;181289,680000
2024-05-27 13:00:00;2024-05-27 15:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;118259,326000
2024-05-27 13:00:00;2024-05-27 15:00:00;Region Nordjylland;Privat;Privat;88471,117000
2024-05-27 13:00:00;2024-05-27 15:00:00;Region Midtjylland;Erhverv;Erhverv;745411,338000
2024-05-27 13:00:00;2024-05-27 15:00:00;Region Sjælland;Privat;Privat;126748,404000
2024-05-27 13:00:00;2024-05-27 15:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;65768,187000
2024-05-27 13:00:00;2024-05-27 15:00:00;Region Syddanmark;Privat;Privat;172004,594000
2024-05-27 13:00:00;2024-05-27 15:00:00;Region Nordjylland;Erhverv;Erhverv;333877,249000
2024-05-27 13:00:00;2024-05-27 15:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;30750,002000
2024-05-27 13:00:00;2024-05-27 15:00:00;Region Sjælland;Erhverv;Erhverv;349001,624000
2024-05-27 13:00:00;2024-05-27 15:00:00;Region Sjælland;Offentlige foretagender;Erhverv;37764,314000
2024-05-27 13:00:00;2024-05-27 15:00:00;Region Syddanmark;Erhverv;Erhverv;743069,027000
2024-05-27 13:00:00;2024-05-27 15:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;55011,091000
2024-05-27 12:00:00;2024-05-27 14:00:00;Region Hovedstaden;Privat;Privat;201151,599000
2024-05-27 12:00:00;2024-05-27 14:00:00;Region Hovedstaden;Erhverv;Erhverv;672489,371000
2024-05-27 12:00:00;2024-05-27 14:00:00;Region Midtjylland;Privat;Privat;170931,008000
2024-05-27 12:00:00;2024-05-27 14:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;131248,000000
2024-05-27 12:00:00;2024-05-27 14:00:00;Region Nordjylland;Privat;Privat;83807,869000
2024-05-27 12:00:00;2024-05-27 14:00:00;Region Midtjylland;Erhverv;Erhverv;772764,120000
2024-05-27 12:00:00;2024-05-27 14:00:00;Region Sjælland;Privat;Privat;120797,763000
2024-05-27 12:00:00;2024-05-27 14:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;73546,700000
2024-05-27 12:00:00;2024-05-27 14:00:00;Region Syddanmark;Privat;Privat;163414,889000
2024-05-27 12:00:00;2024-05-27 14:00:00;Region Nordjylland;Erhverv;Erhverv;360205,408000
2024-05-27 12:00:00;2024-05-27 14:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;35043,738000
2024-05-27 12:00:00;2024-05-27 14:00:00;Region Sjælland;Erhverv;Erhverv;371193,223000
2024-05-27 12:00:00;2024-05-27 14:00:00;Region Sjælland;Offentlige foretagender;Erhverv;45032,347000
2024-05-27 12:00:00;2024-05-27 14:00:00;Region Syddanmark;Erhverv;Erhverv;793126,910000
2024-05-27 12:00:00;2024-05-27 14:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;63345,865000
2024-05-27 11:00:00;2024-05-27 13:00:00;Region Hovedstaden;Privat;Privat;198416,722000
2024-05-27 11:00:00;2024-05-27 13:00:00;Region Hovedstaden;Erhverv;Erhverv;695537,493000
2024-05-27 11:00:00;2024-05-27 13:00:00;Region Midtjylland;Privat;Privat;164739,265000
2024-05-27 11:00:00;2024-05-27 13:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;140056,000000
2024-05-27 11:00:00;2024-05-27 13:00:00;Region Nordjylland;Privat;Privat;80744,715000
2024-05-27 11:00:00;2024-05-27 13:00:00;Region Midtjylland;Erhverv;Erhverv;770301,539000
2024-05-27 11:00:00;2024-05-27 13:00:00;Region Sjælland;Privat;Privat;117823,662000
2024-05-27 11:00:00;2024-05-27 13:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;80772,455000
2024-05-27 11:00:00;2024-05-27 13:00:00;Region Syddanmark;Privat;Privat;157127,235000
2024-05-27 11:00:00;2024-05-27 13:00:00;Region Nordjylland;Erhverv;Erhverv;383572,290000
2024-05-27 11:00:00;2024-05-27 13:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;39087,576000
2024-05-27 11:00:00;2024-05-27 13:00:00;Region Sjælland;Erhverv;Erhverv;381680,933000
2024-05-27 11:00:00;2024-05-27 13:00:00;Region Sjælland;Offentlige foretagender;Erhverv;47223,774000
2024-05-27 11:00:00;2024-05-27 13:00:00;Region Syddanmark;Erhverv;Erhverv;823888,006000
2024-05-27 11:00:00;2024-05-27 13:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;69950,081000
2024-05-27 10:00:00;2024-05-27 12:00:00;Region Hovedstaden;Privat;Privat;200842,303000
2024-05-27 10:00:00;2024-05-27 12:00:00;Region Hovedstaden;Erhverv;Erhverv;688974,069000
2024-05-27 10:00:00;2024-05-27 12:00:00;Region Midtjylland;Privat;Privat;164951,789000
2024-05-27 10:00:00;2024-05-27 12:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;142973,015000
2024-05-27 10:00:00;2024-05-27 12:00:00;Region Nordjylland;Privat;Privat;80895,337000
2024-05-27 10:00:00;2024-05-27 12:00:00;Region Midtjylland;Erhverv;Erhverv;791339,722000
2024-05-27 10:00:00;2024-05-27 12:00:00;Region Sjælland;Privat;Privat;118668,616000
2024-05-27 10:00:00;2024-05-27 12:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;83691,837000
2024-05-27 10:00:00;2024-05-27 12:00:00;Region Syddanmark;Privat;Privat;157005,570000
2024-05-27 10:00:00;2024-05-27 12:00:00;Region Nordjylland;Erhverv;Erhverv;376437,554000
2024-05-27 10:00:00;2024-05-27 12:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;40462,564000
2024-05-27 10:00:00;2024-05-27 12:00:00;Region Sjælland;Erhverv;Erhverv;374849,875000
2024-05-27 10:00:00;2024-05-27 12:00:00;Region Sjælland;Offentlige foretagender;Erhverv;49568,335000
2024-05-27 10:00:00;2024-05-27 12:00:00;Region Syddanmark;Erhverv;Erhverv;809786,538000
2024-05-27 10:00:00;2024-05-27 12:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;72187,446000
2024-05-27 09:00:00;2024-05-27 11:00:00;Region Hovedstaden;Privat;Privat;200626,050000
2024-05-27 09:00:00;2024-05-27 11:00:00;Region Hovedstaden;Erhverv;Erhverv;696471,236000
2024-05-27 09:00:00;2024-05-27 11:00:00;Region Midtjylland;Privat;Privat;161618,435000
2024-05-27 09:00:00;2024-05-27 11:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;154230,180000
2024-05-27 09:00:00;2024-05-27 11:00:00;Region Nordjylland;Privat;Privat;79540,943000
2024-05-27 09:00:00;2024-05-27 11:00:00;Region Midtjylland;Erhverv;Erhverv;772463,386000
2024-05-27 09:00:00;2024-05-27 11:00:00;Region Sjælland;Privat;Privat;117645,837000
2024-05-27 09:00:00;2024-05-27 11:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;88988,636000
2024-05-27 09:00:00;2024-05-27 11:00:00;Region Syddanmark;Privat;Privat;154424,455000
2024-05-27 09:00:00;2024-05-27 11:00:00;Region Nordjylland;Erhverv;Erhverv;367351,627000
2024-05-27 09:00:00;2024-05-27 11:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;41939,415000
2024-05-27 09:00:00;2024-05-27 11:00:00;Region Sjælland;Erhverv;Erhverv;377192,589000
2024-05-27 09:00:00;2024-05-27 11:00:00;Region Sjælland;Offentlige foretagender;Erhverv;52682,584000
2024-05-27 09:00:00;2024-05-27 11:00:00;Region Syddanmark;Erhverv;Erhverv;796314,989000
2024-05-27 09:00:00;2024-05-27 11:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;76935,717000
2024-05-27 08:00:00;2024-05-27 10:00:00;Region Hovedstaden;Privat;Privat;195104,773000
2024-05-27 08:00:00;2024-05-27 10:00:00;Region Hovedstaden;Erhverv;Erhverv;701554,543000
2024-05-27 08:00:00;2024-05-27 10:00:00;Region Midtjylland;Privat;Privat;158786,789000
2024-05-27 08:00:00;2024-05-27 10:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;154972,107000
2024-05-27 08:00:00;2024-05-27 10:00:00;Region Nordjylland;Privat;Privat;78382,995000
2024-05-27 08:00:00;2024-05-27 10:00:00;Region Midtjylland;Erhverv;Erhverv;780391,609000
2024-05-27 08:00:00;2024-05-27 10:00:00;Region Sjælland;Privat;Privat;118570,500000
2024-05-27 08:00:00;2024-05-27 10:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;89478,732000
2024-05-27 08:00:00;2024-05-27 10:00:00;Region Syddanmark;Privat;Privat;151649,748000
2024-05-27 08:00:00;2024-05-27 10:00:00;Region Nordjylland;Erhverv;Erhverv;374551,962000
2024-05-27 08:00:00;2024-05-27 10:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;42748,151000
2024-05-27 08:00:00;2024-05-27 10:00:00;Region Sjælland;Erhverv;Erhverv;379629,430000
2024-05-27 08:00:00;2024-05-27 10:00:00;Region Sjælland;Offentlige foretagender;Erhverv;55743,346000
2024-05-27 08:00:00;2024-05-27 10:00:00;Region Syddanmark;Erhverv;Erhverv;795273,793000
2024-05-27 08:00:00;2024-05-27 10:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;80200,617000
2024-05-27 07:00:00;2024-05-27 09:00:00;Region Hovedstaden;Privat;Privat;188061,289000
2024-05-27 07:00:00;2024-05-27 09:00:00;Region Hovedstaden;Erhverv;Erhverv;676720,483000
2024-05-27 07:00:00;2024-05-27 09:00:00;Region Midtjylland;Privat;Privat;160939,299000
2024-05-27 07:00:00;2024-05-27 09:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;143966,522000
2024-05-27 07:00:00;2024-05-27 09:00:00;Region Nordjylland;Privat;Privat;79438,698000
2024-05-27 07:00:00;2024-05-27 09:00:00;Region Midtjylland;Erhverv;Erhverv;758001,590000
2024-05-27 07:00:00;2024-05-27 09:00:00;Region Sjælland;Privat;Privat;119112,266000
2024-05-27 07:00:00;2024-05-27 09:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;88958,252000
2024-05-27 07:00:00;2024-05-27 09:00:00;Region Syddanmark;Privat;Privat;153624,250000
2024-05-27 07:00:00;2024-05-27 09:00:00;Region Nordjylland;Erhverv;Erhverv;359133,297000
2024-05-27 07:00:00;2024-05-27 09:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;41907,843000
2024-05-27 07:00:00;2024-05-27 09:00:00;Region Sjælland;Erhverv;Erhverv;373323,403000
2024-05-27 07:00:00;2024-05-27 09:00:00;Region Sjælland;Offentlige foretagender;Erhverv;55577,215000
2024-05-27 07:00:00;2024-05-27 09:00:00;Region Syddanmark;Erhverv;Erhverv;774902,189000
2024-05-27 07:00:00;2024-05-27 09:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;77886,299000
2024-05-27 06:00:00;2024-05-27 08:00:00;Region Hovedstaden;Privat;Privat;189823,619000
2024-05-27 06:00:00;2024-05-27 08:00:00;Region Hovedstaden;Erhverv;Erhverv;628761,072000
2024-05-27 06:00:00;2024-05-27 08:00:00;Region Midtjylland;Privat;Privat;161323,809000
2024-05-27 06:00:00;2024-05-27 08:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;132902,794000
2024-05-27 06:00:00;2024-05-27 08:00:00;Region Nordjylland;Privat;Privat;79757,367000
2024-05-27 06:00:00;2024-05-27 08:00:00;Region Midtjylland;Erhverv;Erhverv;724512,313000
2024-05-27 06:00:00;2024-05-27 08:00:00;Region Sjælland;Privat;Privat;117045,855000
2024-05-27 06:00:00;2024-05-27 08:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;86071,786000
2024-05-27 06:00:00;2024-05-27 08:00:00;Region Syddanmark;Privat;Privat;154309,967000
2024-05-27 06:00:00;2024-05-27 08:00:00;Region Nordjylland;Erhverv;Erhverv;357648,419000
2024-05-27 06:00:00;2024-05-27 08:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;41166,492000
2024-05-27 06:00:00;2024-05-27 08:00:00;Region Sjælland;Erhverv;Erhverv;355676,200000
2024-05-27 06:00:00;2024-05-27 08:00:00;Region Sjælland;Offentlige foretagender;Erhverv;50976,326000
2024-05-27 06:00:00;2024-05-27 08:00:00;Region Syddanmark;Erhverv;Erhverv;760879,648000
2024-05-27 06:00:00;2024-05-27 08:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;77663,285000
2024-05-27 05:00:00;2024-05-27 07:00:00;Region Hovedstaden;Privat;Privat;193338,410000
2024-05-27 05:00:00;2024-05-27 07:00:00;Region Hovedstaden;Erhverv;Erhverv;567488,301000
2024-05-27 05:00:00;2024-05-27 07:00:00;Region Midtjylland;Privat;Privat;162411,927000
2024-05-27 05:00:00;2024-05-27 07:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;115679,171000
2024-05-27 05:00:00;2024-05-27 07:00:00;Region Nordjylland;Privat;Privat;77127,520000
2024-05-27 05:00:00;2024-05-27 07:00:00;Region Midtjylland;Erhverv;Erhverv;685873,843000
2024-05-27 05:00:00;2024-05-27 07:00:00;Region Sjælland;Privat;Privat;117486,422000
2024-05-27 05:00:00;2024-05-27 07:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;72120,402000
2024-05-27 05:00:00;2024-05-27 07:00:00;Region Syddanmark;Privat;Privat;154873,000000
2024-05-27 05:00:00;2024-05-27 07:00:00;Region Nordjylland;Erhverv;Erhverv;332159,058000
2024-05-27 05:00:00;2024-05-27 07:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;33536,105000
2024-05-27 05:00:00;2024-05-27 07:00:00;Region Sjælland;Erhverv;Erhverv;335193,992000
2024-05-27 05:00:00;2024-05-27 07:00:00;Region Sjælland;Offentlige foretagender;Erhverv;41559,186000
2024-05-27 05:00:00;2024-05-27 07:00:00;Region Syddanmark;Erhverv;Erhverv;722438,050000
2024-05-27 05:00:00;2024-05-27 07:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;63673,095000
2024-05-27 04:00:00;2024-05-27 06:00:00;Region Hovedstaden;Privat;Privat;166188,726000
2024-05-27 04:00:00;2024-05-27 06:00:00;Region Hovedstaden;Erhverv;Erhverv;484424,750000
2024-05-27 04:00:00;2024-05-27 06:00:00;Region Midtjylland;Privat;Privat;148553,467000
2024-05-27 04:00:00;2024-05-27 06:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;91364,714000
2024-05-27 04:00:00;2024-05-27 06:00:00;Region Nordjylland;Privat;Privat;70484,893000
2024-05-27 04:00:00;2024-05-27 06:00:00;Region Midtjylland;Erhverv;Erhverv;590525,092000
2024-05-27 04:00:00;2024-05-27 06:00:00;Region Sjælland;Privat;Privat;108575,864000
2024-05-27 04:00:00;2024-05-27 06:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;54427,286000
2024-05-27 04:00:00;2024-05-27 06:00:00;Region Syddanmark;Privat;Privat;141892,184000
2024-05-27 04:00:00;2024-05-27 06:00:00;Region Nordjylland;Erhverv;Erhverv;288174,153000
2024-05-27 04:00:00;2024-05-27 06:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;25969,058000
2024-05-27 04:00:00;2024-05-27 06:00:00;Region Sjælland;Erhverv;Erhverv;297564,712000
2024-05-27 04:00:00;2024-05-27 06:00:00;Region Sjælland;Offentlige foretagender;Erhverv;33482,213000
2024-05-27 04:00:00;2024-05-27 06:00:00;Region Syddanmark;Erhverv;Erhverv;634623,878000
2024-05-27 04:00:00;2024-05-27 06:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;48596,279000
2024-05-27 03:00:00;2024-05-27 05:00:00;Region Hovedstaden;Privat;Privat;134594,365000
2024-05-27 03:00:00;2024-05-27 05:00:00;Region Hovedstaden;Erhverv;Erhverv;421288,840000
2024-05-27 03:00:00;2024-05-27 05:00:00;Region Midtjylland;Privat;Privat;127447,189000
2024-05-27 03:00:00;2024-05-27 05:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;73655,446000
2024-05-27 03:00:00;2024-05-27 05:00:00;Region Nordjylland;Privat;Privat;61295,606000
2024-05-27 03:00:00;2024-05-27 05:00:00;Region Midtjylland;Erhverv;Erhverv;576072,050000
2024-05-27 03:00:00;2024-05-27 05:00:00;Region Sjælland;Privat;Privat;94091,054000
